date,latitude,longitude,country,state,search_count,location,geo_code,search_term,year
2022-04-03,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-04-10,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-04-17,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-04-24,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-05-01,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-05-08,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-05-15,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-05-22,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-05-29,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-06-05,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-06-12,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-06-19,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-06-26,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-07-03,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-07-10,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-07-17,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-07-24,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-07-31,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-08-07,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-08-14,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-08-21,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-08-28,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-09-04,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-09-11,43.6573605,-70.2586618,United States,ME,8,Portland,US-ME-500,Ice Fishing,2022
2022-09-18,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-09-25,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-10-02,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-10-09,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-10-16,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-10-23,43.6573605,-70.2586618,United States,ME,8,Portland,US-ME-500,Ice Fishing,2022
2022-10-30,43.6573605,-70.2586618,United States,ME,0,Portland,US-ME-500,Ice Fishing,2022
2022-11-06,43.6573605,-70.2586618,United States,ME,10,Portland,US-ME-500,Ice Fishing,2022
2022-11-13,43.6573605,-70.2586618,United States,ME,16,Portland,US-ME-500,Ice Fishing,2022
2022-11-20,43.6573605,-70.2586618,United States,ME,22,Portland,US-ME-500,Ice Fishing,2022
2022-11-27,43.6573605,-70.2586618,United States,ME,33,Portland,US-ME-500,Ice Fishing,2022
2022-12-04,43.6573605,-70.2586618,United States,ME,25,Portland,US-ME-500,Ice Fishing,2022
2022-12-11,43.6573605,-70.2586618,United States,ME,40,Portland,US-ME-500,Ice Fishing,2022
2022-12-18,43.6573605,-70.2586618,United States,ME,21,Portland,US-ME-500,Ice Fishing,2022
2022-12-25,43.6573605,-70.2586618,United States,ME,43,Portland,US-ME-500,Ice Fishing,2022
2021-12-26,44.8016255,-68.7713289,United States,ME,84,Bangor,US-ME-537,Fishing,2022
2022-01-02,44.8016255,-68.7713289,United States,ME,86,Bangor,US-ME-537,Fishing,2022
2022-01-09,44.8016255,-68.7713289,United States,ME,87,Bangor,US-ME-537,Fishing,2022
2022-01-16,44.8016255,-68.7713289,United States,ME,78,Bangor,US-ME-537,Fishing,2022
2022-01-23,44.8016255,-68.7713289,United States,ME,96,Bangor,US-ME-537,Fishing,2022
2022-01-30,44.8016255,-68.7713289,United States,ME,61,Bangor,US-ME-537,Fishing,2022
2022-02-06,44.8016255,-68.7713289,United States,ME,76,Bangor,US-ME-537,Fishing,2022
2022-02-13,44.8016255,-68.7713289,United States,ME,79,Bangor,US-ME-537,Fishing,2022
2022-02-20,44.8016255,-68.7713289,United States,ME,69,Bangor,US-ME-537,Fishing,2022
2022-02-27,44.8016255,-68.7713289,United States,ME,55,Bangor,US-ME-537,Fishing,2022
2022-03-06,44.8016255,-68.7713289,United States,ME,62,Bangor,US-ME-537,Fishing,2022
2022-03-13,44.8016255,-68.7713289,United States,ME,65,Bangor,US-ME-537,Fishing,2022
2022-03-20,44.8016255,-68.7713289,United States,ME,62,Bangor,US-ME-537,Fishing,2022
2022-03-27,44.8016255,-68.7713289,United States,ME,66,Bangor,US-ME-537,Fishing,2022
2022-04-03,44.8016255,-68.7713289,United States,ME,61,Bangor,US-ME-537,Fishing,2022
2022-04-10,44.8016255,-68.7713289,United States,ME,63,Bangor,US-ME-537,Fishing,2022
2022-04-17,44.8016255,-68.7713289,United States,ME,60,Bangor,US-ME-537,Fishing,2022
2022-04-24,44.8016255,-68.7713289,United States,ME,55,Bangor,US-ME-537,Fishing,2022
2022-05-01,44.8016255,-68.7713289,United States,ME,74,Bangor,US-ME-537,Fishing,2022
2022-05-08,44.8016255,-68.7713289,United States,ME,67,Bangor,US-ME-537,Fishing,2022
2022-05-15,44.8016255,-68.7713289,United States,ME,68,Bangor,US-ME-537,Fishing,2022
2022-05-22,44.8016255,-68.7713289,United States,ME,69,Bangor,US-ME-537,Fishing,2022
2022-05-29,44.8016255,-68.7713289,United States,ME,84,Bangor,US-ME-537,Fishing,2022
2022-06-05,44.8016255,-68.7713289,United States,ME,90,Bangor,US-ME-537,Fishing,2022
2022-06-12,44.8016255,-68.7713289,United States,ME,81,Bangor,US-ME-537,Fishing,2022
2022-06-19,44.8016255,-68.7713289,United States,ME,99,Bangor,US-ME-537,Fishing,2022
2022-06-26,44.8016255,-68.7713289,United States,ME,97,Bangor,US-ME-537,Fishing,2022
2022-07-03,44.8016255,-68.7713289,United States,ME,100,Bangor,US-ME-537,Fishing,2022
2022-07-10,44.8016255,-68.7713289,United States,ME,94,Bangor,US-ME-537,Fishing,2022
2022-07-17,44.8016255,-68.7713289,United States,ME,82,Bangor,US-ME-537,Fishing,2022
2022-07-24,44.8016255,-68.7713289,United States,ME,86,Bangor,US-ME-537,Fishing,2022
2022-07-31,44.8016255,-68.7713289,United States,ME,71,Bangor,US-ME-537,Fishing,2022
2022-08-07,44.8016255,-68.7713289,United States,ME,80,Bangor,US-ME-537,Fishing,2022
2022-08-14,44.8016255,-68.7713289,United States,ME,62,Bangor,US-ME-537,Fishing,2022
2022-08-21,44.8016255,-68.7713289,United States,ME,70,Bangor,US-ME-537,Fishing,2022
2022-08-28,44.8016255,-68.7713289,United States,ME,57,Bangor,US-ME-537,Fishing,2022
2022-09-04,44.8016255,-68.7713289,United States,ME,55,Bangor,US-ME-537,Fishing,2022
2022-09-11,44.8016255,-68.7713289,United States,ME,58,Bangor,US-ME-537,Fishing,2022
2022-09-18,44.8016255,-68.7713289,United States,ME,46,Bangor,US-ME-537,Fishing,2022
2022-09-25,44.8016255,-68.7713289,United States,ME,40,Bangor,US-ME-537,Fishing,2022
2022-10-02,44.8016255,-68.7713289,United States,ME,50,Bangor,US-ME-537,Fishing,2022
2022-10-09,44.8016255,-68.7713289,United States,ME,45,Bangor,US-ME-537,Fishing,2022
2022-10-16,44.8016255,-68.7713289,United States,ME,31,Bangor,US-ME-537,Fishing,2022
2022-10-23,44.8016255,-68.7713289,United States,ME,33,Bangor,US-ME-537,Fishing,2022
2022-10-30,44.8016255,-68.7713289,United States,ME,25,Bangor,US-ME-537,Fishing,2022
2022-11-06,44.8016255,-68.7713289,United States,ME,22,Bangor,US-ME-537,Fishing,2022
2022-11-13,44.8016255,-68.7713289,United States,ME,34,Bangor,US-ME-537,Fishing,2022
2022-11-20,44.8016255,-68.7713289,United States,ME,49,Bangor,US-ME-537,Fishing,2022
2022-11-27,44.8016255,-68.7713289,United States,ME,51,Bangor,US-ME-537,Fishing,2022
2022-12-04,44.8016255,-68.7713289,United States,ME,41,Bangor,US-ME-537,Fishing,2022
2022-12-11,44.8016255,-68.7713289,United States,ME,47,Bangor,US-ME-537,Fishing,2022
2022-12-18,44.8016255,-68.7713289,United States,ME,42,Bangor,US-ME-537,Fishing,2022
2022-12-25,44.8016255,-68.7713289,United States,ME,53,Bangor,US-ME-537,Fishing,2022
2022-01-02,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-01-09,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-01-16,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-01-23,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-01-30,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-02-06,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-02-13,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-02-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-02-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-03-06,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-03-13,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-03-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-03-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-04-03,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-04-10,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-04-17,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-04-24,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-05-01,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-05-08,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-05-15,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-05-22,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-05-29,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-06-05,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-06-12,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-06-19,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-06-26,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-07-03,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-07-10,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-07-17,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-07-24,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-07-31,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-08-07,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-08-14,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-08-21,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-08-28,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-09-04,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-09-11,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-09-18,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-09-25,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-10-02,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-10-09,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-10-16,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-10-23,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-10-30,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-11-06,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-11-13,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-11-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-11-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-12-04,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-12-11,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-12-18,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2022-12-25,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Bass Fishing,2022
2021-12-26,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-01-02,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-01-09,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-01-16,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-01-23,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-01-30,44.8016255,-68.7713289,United States,ME,100,Bangor,US-ME-537,Trout Fishing,2022
2022-02-06,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-02-13,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-02-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-02-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-03-06,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-03-13,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-03-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-03-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-04-03,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-04-10,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-04-17,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-04-24,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-05-01,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-05-08,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-05-15,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-05-22,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-05-29,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-06-05,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-06-12,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-06-19,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-06-26,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-07-03,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-07-10,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-07-17,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-07-24,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-07-31,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-08-07,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-08-14,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-08-21,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-08-28,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-09-04,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-09-11,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-09-18,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-09-25,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-10-02,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-10-09,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-10-16,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-10-23,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-10-30,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-11-06,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-11-13,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-11-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-11-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-12-04,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-12-11,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-12-18,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2022-12-25,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Trout Fishing,2022
2021-12-26,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-01-02,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-01-09,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-01-16,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-01-23,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-01-30,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-02-06,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-02-13,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-02-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-02-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-03-06,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-03-13,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-03-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-03-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-04-03,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-04-10,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-04-17,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-04-24,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-05-01,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-05-08,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-05-15,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-05-22,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-05-29,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-06-05,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-06-12,44.8016255,-68.7713289,United States,ME,98,Bangor,US-ME-537,Fly Fishing,2022
2022-06-19,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-06-26,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-07-03,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-07-10,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-07-17,44.8016255,-68.7713289,United States,ME,100,Bangor,US-ME-537,Fly Fishing,2022
2022-07-24,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-07-31,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-08-07,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-08-14,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-08-21,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-08-28,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-09-04,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-09-11,44.8016255,-68.7713289,United States,ME,87,Bangor,US-ME-537,Fly Fishing,2022
2022-09-18,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-09-25,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-10-02,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-10-09,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-10-16,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-10-23,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-10-30,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-11-06,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-11-13,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-11-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-11-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-12-04,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-12-11,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-12-18,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2022-12-25,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Fly Fishing,2022
2021-12-26,44.8016255,-68.7713289,United States,ME,100,Bangor,US-ME-537,Ice Fishing,2022
2022-01-02,44.8016255,-68.7713289,United States,ME,70,Bangor,US-ME-537,Ice Fishing,2022
2022-01-09,44.8016255,-68.7713289,United States,ME,87,Bangor,US-ME-537,Ice Fishing,2022
2022-01-16,44.8016255,-68.7713289,United States,ME,73,Bangor,US-ME-537,Ice Fishing,2022
2022-01-23,44.8016255,-68.7713289,United States,ME,78,Bangor,US-ME-537,Ice Fishing,2022
2022-01-30,44.8016255,-68.7713289,United States,ME,46,Bangor,US-ME-537,Ice Fishing,2022
2022-02-06,44.8016255,-68.7713289,United States,ME,68,Bangor,US-ME-537,Ice Fishing,2022
2022-02-13,44.8016255,-68.7713289,United States,ME,57,Bangor,US-ME-537,Ice Fishing,2022
2022-02-20,44.8016255,-68.7713289,United States,ME,51,Bangor,US-ME-537,Ice Fishing,2022
2022-02-27,44.8016255,-68.7713289,United States,ME,36,Bangor,US-ME-537,Ice Fishing,2022
2022-03-06,44.8016255,-68.7713289,United States,ME,26,Bangor,US-ME-537,Ice Fishing,2022
2022-03-13,44.8016255,-68.7713289,United States,ME,18,Bangor,US-ME-537,Ice Fishing,2022
2022-03-20,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-03-27,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-04-03,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-04-10,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-04-17,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-04-24,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-05-01,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-05-08,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-05-15,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-05-22,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-05-29,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-06-05,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-06-12,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-06-19,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
2022-06-26,44.8016255,-68.7713289,United States,ME,0,Bangor,US-ME-537,Ice Fishing,2022
