date,latitude,longitude,country,state,search_count,location,geo_code,search_term,year
2020-12-27,44.9772995,-93.2654692,United States,MN,100,Minneapolis,US-MN-613,Fishing,2021
2021-01-03,44.9772995,-93.2654692,United States,MN,87,Minneapolis,US-MN-613,Fishing,2021
2021-01-10,44.9772995,-93.2654692,United States,MN,86,Minneapolis,US-MN-613,Fishing,2021
2021-01-17,44.9772995,-93.2654692,United States,MN,82,Minneapolis,US-MN-613,Fishing,2021
2021-01-24,44.9772995,-93.2654692,United States,MN,83,Minneapolis,US-MN-613,Fishing,2021
2021-01-31,44.9772995,-93.2654692,United States,MN,78,Minneapolis,US-MN-613,Fishing,2021
2021-02-07,44.9772995,-93.2654692,United States,MN,62,Minneapolis,US-MN-613,Fishing,2021
2021-02-14,44.9772995,-93.2654692,United States,MN,71,Minneapolis,US-MN-613,Fishing,2021
2021-02-21,44.9772995,-93.2654692,United States,MN,72,Minneapolis,US-MN-613,Fishing,2021
2021-02-28,44.9772995,-93.2654692,United States,MN,62,Minneapolis,US-MN-613,Fishing,2021
2021-03-07,44.9772995,-93.2654692,United States,MN,55,Minneapolis,US-MN-613,Fishing,2021
2021-03-14,44.9772995,-93.2654692,United States,MN,47,Minneapolis,US-MN-613,Fishing,2021
2021-03-21,44.9772995,-93.2654692,United States,MN,57,Minneapolis,US-MN-613,Fishing,2021
2021-03-28,44.9772995,-93.2654692,United States,MN,53,Minneapolis,US-MN-613,Fishing,2021
2021-04-04,44.9772995,-93.2654692,United States,MN,58,Minneapolis,US-MN-613,Fishing,2021
2021-04-11,44.9772995,-93.2654692,United States,MN,56,Minneapolis,US-MN-613,Fishing,2021
2021-04-18,44.9772995,-93.2654692,United States,MN,55,Minneapolis,US-MN-613,Fishing,2021
2021-04-25,44.9772995,-93.2654692,United States,MN,67,Minneapolis,US-MN-613,Fishing,2021
2021-05-02,44.9772995,-93.2654692,United States,MN,74,Minneapolis,US-MN-613,Fishing,2021
2021-05-09,44.9772995,-93.2654692,United States,MN,83,Minneapolis,US-MN-613,Fishing,2021
2021-05-16,44.9772995,-93.2654692,United States,MN,74,Minneapolis,US-MN-613,Fishing,2021
2021-05-23,44.9772995,-93.2654692,United States,MN,72,Minneapolis,US-MN-613,Fishing,2021
2021-05-30,44.9772995,-93.2654692,United States,MN,77,Minneapolis,US-MN-613,Fishing,2021
2021-06-06,44.9772995,-93.2654692,United States,MN,66,Minneapolis,US-MN-613,Fishing,2021
2021-06-13,44.9772995,-93.2654692,United States,MN,73,Minneapolis,US-MN-613,Fishing,2021
2021-06-20,44.9772995,-93.2654692,United States,MN,68,Minneapolis,US-MN-613,Fishing,2021
2021-06-27,44.9772995,-93.2654692,United States,MN,66,Minneapolis,US-MN-613,Fishing,2021
2021-07-04,44.9772995,-93.2654692,United States,MN,61,Minneapolis,US-MN-613,Fishing,2021
2021-07-11,44.9772995,-93.2654692,United States,MN,62,Minneapolis,US-MN-613,Fishing,2021
2021-07-18,44.9772995,-93.2654692,United States,MN,59,Minneapolis,US-MN-613,Fishing,2021
2021-07-25,44.9772995,-93.2654692,United States,MN,57,Minneapolis,US-MN-613,Fishing,2021
2021-08-01,44.9772995,-93.2654692,United States,MN,53,Minneapolis,US-MN-613,Fishing,2021
2021-08-08,44.9772995,-93.2654692,United States,MN,50,Minneapolis,US-MN-613,Fishing,2021
2021-08-15,44.9772995,-93.2654692,United States,MN,49,Minneapolis,US-MN-613,Fishing,2021
2021-08-22,44.9772995,-93.2654692,United States,MN,44,Minneapolis,US-MN-613,Fishing,2021
2021-08-29,44.9772995,-93.2654692,United States,MN,42,Minneapolis,US-MN-613,Fishing,2021
2021-09-05,44.9772995,-93.2654692,United States,MN,44,Minneapolis,US-MN-613,Fishing,2021
2021-09-12,44.9772995,-93.2654692,United States,MN,39,Minneapolis,US-MN-613,Fishing,2021
2021-09-19,44.9772995,-93.2654692,United States,MN,36,Minneapolis,US-MN-613,Fishing,2021
2021-09-26,44.9772995,-93.2654692,United States,MN,35,Minneapolis,US-MN-613,Fishing,2021
2021-10-03,44.9772995,-93.2654692,United States,MN,32,Minneapolis,US-MN-613,Fishing,2021
2021-10-10,44.9772995,-93.2654692,United States,MN,33,Minneapolis,US-MN-613,Fishing,2021
2021-10-17,44.9772995,-93.2654692,United States,MN,32,Minneapolis,US-MN-613,Fishing,2021
2021-10-24,44.9772995,-93.2654692,United States,MN,29,Minneapolis,US-MN-613,Fishing,2021
2021-10-31,44.9772995,-93.2654692,United States,MN,26,Minneapolis,US-MN-613,Fishing,2021
2021-11-07,44.9772995,-93.2654692,United States,MN,32,Minneapolis,US-MN-613,Fishing,2021
2021-11-14,44.9772995,-93.2654692,United States,MN,35,Minneapolis,US-MN-613,Fishing,2021
2021-11-21,44.9772995,-93.2654692,United States,MN,46,Minneapolis,US-MN-613,Fishing,2021
2021-11-28,44.9772995,-93.2654692,United States,MN,58,Minneapolis,US-MN-613,Fishing,2021
2021-12-05,44.9772995,-93.2654692,United States,MN,59,Minneapolis,US-MN-613,Fishing,2021
2021-12-12,44.9772995,-93.2654692,United States,MN,58,Minneapolis,US-MN-613,Fishing,2021
2021-12-19,44.9772995,-93.2654692,United States,MN,62,Minneapolis,US-MN-613,Fishing,2021
2021-12-26,44.9772995,-93.2654692,United States,MN,73,Minneapolis,US-MN-613,Fishing,2021
2020-12-27,44.9772995,-93.2654692,United States,MN,31,Minneapolis,US-MN-613,Bass Fishing,2021
2021-01-03,44.9772995,-93.2654692,United States,MN,28,Minneapolis,US-MN-613,Bass Fishing,2021
2021-01-10,44.9772995,-93.2654692,United States,MN,31,Minneapolis,US-MN-613,Bass Fishing,2021
2021-01-17,44.9772995,-93.2654692,United States,MN,34,Minneapolis,US-MN-613,Bass Fishing,2021
2021-01-24,44.9772995,-93.2654692,United States,MN,38,Minneapolis,US-MN-613,Bass Fishing,2021
2021-01-31,44.9772995,-93.2654692,United States,MN,39,Minneapolis,US-MN-613,Bass Fishing,2021
2021-02-07,44.9772995,-93.2654692,United States,MN,38,Minneapolis,US-MN-613,Bass Fishing,2021
2021-02-14,44.9772995,-93.2654692,United States,MN,26,Minneapolis,US-MN-613,Bass Fishing,2021
2021-02-21,44.9772995,-93.2654692,United States,MN,45,Minneapolis,US-MN-613,Bass Fishing,2021
2021-02-28,44.9772995,-93.2654692,United States,MN,43,Minneapolis,US-MN-613,Bass Fishing,2021
2021-03-07,44.9772995,-93.2654692,United States,MN,52,Minneapolis,US-MN-613,Bass Fishing,2021
2021-03-14,44.9772995,-93.2654692,United States,MN,37,Minneapolis,US-MN-613,Bass Fishing,2021
2021-03-21,44.9772995,-93.2654692,United States,MN,54,Minneapolis,US-MN-613,Bass Fishing,2021
2021-03-28,44.9772995,-93.2654692,United States,MN,56,Minneapolis,US-MN-613,Bass Fishing,2021
2021-04-04,44.9772995,-93.2654692,United States,MN,50,Minneapolis,US-MN-613,Bass Fishing,2021
2021-04-11,44.9772995,-93.2654692,United States,MN,59,Minneapolis,US-MN-613,Bass Fishing,2021
2021-04-18,44.9772995,-93.2654692,United States,MN,50,Minneapolis,US-MN-613,Bass Fishing,2021
2021-04-25,44.9772995,-93.2654692,United States,MN,55,Minneapolis,US-MN-613,Bass Fishing,2021
2021-05-02,44.9772995,-93.2654692,United States,MN,86,Minneapolis,US-MN-613,Bass Fishing,2021
2021-05-09,44.9772995,-93.2654692,United States,MN,88,Minneapolis,US-MN-613,Bass Fishing,2021
2021-05-16,44.9772995,-93.2654692,United States,MN,99,Minneapolis,US-MN-613,Bass Fishing,2021
2021-05-23,44.9772995,-93.2654692,United States,MN,91,Minneapolis,US-MN-613,Bass Fishing,2021
2021-05-30,44.9772995,-93.2654692,United States,MN,98,Minneapolis,US-MN-613,Bass Fishing,2021
2021-06-06,44.9772995,-93.2654692,United States,MN,71,Minneapolis,US-MN-613,Bass Fishing,2021
2021-06-13,44.9772995,-93.2654692,United States,MN,80,Minneapolis,US-MN-613,Bass Fishing,2021
2021-06-20,44.9772995,-93.2654692,United States,MN,85,Minneapolis,US-MN-613,Bass Fishing,2021
2021-06-27,44.9772995,-93.2654692,United States,MN,100,Minneapolis,US-MN-613,Bass Fishing,2021
2021-07-04,44.9772995,-93.2654692,United States,MN,80,Minneapolis,US-MN-613,Bass Fishing,2021
2021-07-11,44.9772995,-93.2654692,United States,MN,75,Minneapolis,US-MN-613,Bass Fishing,2021
2021-07-18,44.9772995,-93.2654692,United States,MN,82,Minneapolis,US-MN-613,Bass Fishing,2021
2021-07-25,44.9772995,-93.2654692,United States,MN,82,Minneapolis,US-MN-613,Bass Fishing,2021
2021-08-01,44.9772995,-93.2654692,United States,MN,60,Minneapolis,US-MN-613,Bass Fishing,2021
2021-08-08,44.9772995,-93.2654692,United States,MN,73,Minneapolis,US-MN-613,Bass Fishing,2021
2021-08-15,44.9772995,-93.2654692,United States,MN,50,Minneapolis,US-MN-613,Bass Fishing,2021
2021-08-22,44.9772995,-93.2654692,United States,MN,49,Minneapolis,US-MN-613,Bass Fishing,2021
2021-08-29,44.9772995,-93.2654692,United States,MN,60,Minneapolis,US-MN-613,Bass Fishing,2021
2021-09-05,44.9772995,-93.2654692,United States,MN,61,Minneapolis,US-MN-613,Bass Fishing,2021
2021-09-12,44.9772995,-93.2654692,United States,MN,42,Minneapolis,US-MN-613,Bass Fishing,2021
2021-09-19,44.9772995,-93.2654692,United States,MN,45,Minneapolis,US-MN-613,Bass Fishing,2021
2021-09-26,44.9772995,-93.2654692,United States,MN,23,Minneapolis,US-MN-613,Bass Fishing,2021
2021-10-03,44.9772995,-93.2654692,United States,MN,28,Minneapolis,US-MN-613,Bass Fishing,2021
2021-10-10,44.9772995,-93.2654692,United States,MN,21,Minneapolis,US-MN-613,Bass Fishing,2021
2021-10-17,44.9772995,-93.2654692,United States,MN,27,Minneapolis,US-MN-613,Bass Fishing,2021
2021-10-24,44.9772995,-93.2654692,United States,MN,25,Minneapolis,US-MN-613,Bass Fishing,2021
2021-10-31,44.9772995,-93.2654692,United States,MN,22,Minneapolis,US-MN-613,Bass Fishing,2021
2021-11-07,44.9772995,-93.2654692,United States,MN,29,Minneapolis,US-MN-613,Bass Fishing,2021
2021-11-14,44.9772995,-93.2654692,United States,MN,34,Minneapolis,US-MN-613,Bass Fishing,2021
2021-11-21,44.9772995,-93.2654692,United States,MN,21,Minneapolis,US-MN-613,Bass Fishing,2021
2021-11-28,44.9772995,-93.2654692,United States,MN,0,Minneapolis,US-MN-613,Bass Fishing,2021
2021-12-05,44.9772995,-93.2654692,United States,MN,0,Minneapolis,US-MN-613,Bass Fishing,2021
2021-12-12,44.9772995,-93.2654692,United States,MN,26,Minneapolis,US-MN-613,Bass Fishing,2021
2021-12-19,44.9772995,-93.2654692,United States,MN,31,Minneapolis,US-MN-613,Bass Fishing,2021
2021-12-26,44.9772995,-93.2654692,United States,MN,32,Minneapolis,US-MN-613,Bass Fishing,2021
2020-12-27,44.9772995,-93.2654692,United States,MN,45,Minneapolis,US-MN-613,Trout Fishing,2021
2021-01-03,44.9772995,-93.2654692,United States,MN,66,Minneapolis,US-MN-613,Trout Fishing,2021
2021-01-10,44.9772995,-93.2654692,United States,MN,100,Minneapolis,US-MN-613,Trout Fishing,2021
2021-01-17,44.9772995,-93.2654692,United States,MN,100,Minneapolis,US-MN-613,Trout Fishing,2021
2021-01-24,44.9772995,-93.2654692,United States,MN,100,Minneapolis,US-MN-613,Trout Fishing,2021
2021-01-31,44.9772995,-93.2654692,United States,MN,57,Minneapolis,US-MN-613,Trout Fishing,2021
2021-02-07,44.9772995,-93.2654692,United States,MN,38,Minneapolis,US-MN-613,Trout Fishing,2021
2021-02-14,44.9772995,-93.2654692,United States,MN,58,Minneapolis,US-MN-613,Trout Fishing,2021
2021-02-21,44.9772995,-93.2654692,United States,MN,74,Minneapolis,US-MN-613,Trout Fishing,2021
2021-02-28,44.9772995,-93.2654692,United States,MN,82,Minneapolis,US-MN-613,Trout Fishing,2021
2021-03-07,44.9772995,-93.2654692,United States,MN,63,Minneapolis,US-MN-613,Trout Fishing,2021
2021-03-14,44.9772995,-93.2654692,United States,MN,86,Minneapolis,US-MN-613,Trout Fishing,2021
2021-03-21,44.9772995,-93.2654692,United States,MN,87,Minneapolis,US-MN-613,Trout Fishing,2021
2021-03-28,44.9772995,-93.2654692,United States,MN,87,Minneapolis,US-MN-613,Trout Fishing,2021
2021-04-04,44.9772995,-93.2654692,United States,MN,53,Minneapolis,US-MN-613,Trout Fishing,2021
2021-04-11,44.9772995,-93.2654692,United States,MN,63,Minneapolis,US-MN-613,Trout Fishing,2021
2021-04-18,44.9772995,-93.2654692,United States,MN,57,Minneapolis,US-MN-613,Trout Fishing,2021
2021-04-25,44.9772995,-93.2654692,United States,MN,93,Minneapolis,US-MN-613,Trout Fishing,2021
2021-05-02,44.9772995,-93.2654692,United States,MN,76,Minneapolis,US-MN-613,Trout Fishing,2021
2021-05-09,44.9772995,-93.2654692,United States,MN,74,Minneapolis,US-MN-613,Trout Fishing,2021
2021-05-16,44.9772995,-93.2654692,United States,MN,67,Minneapolis,US-MN-613,Trout Fishing,2021
2021-05-23,44.9772995,-93.2654692,United States,MN,57,Minneapolis,US-MN-613,Trout Fishing,2021
2021-05-30,44.9772995,-93.2654692,United States,MN,70,Minneapolis,US-MN-613,Trout Fishing,2021
2021-06-06,44.9772995,-93.2654692,United States,MN,49,Minneapolis,US-MN-613,Trout Fishing,2021
2021-06-13,44.9772995,-93.2654692,United States,MN,72,Minneapolis,US-MN-613,Trout Fishing,2021
2021-06-20,44.9772995,-93.2654692,United States,MN,0,Minneapolis,US-MN-613,Trout Fishing,2021
2021-06-27,44.9772995,-93.2654692,United States,MN,50,Minneapolis,US-MN-613,Trout Fishing,2021
2021-07-04,44.9772995,-93.2654692,United States,MN,69,Minneapolis,US-MN-613,Trout Fishing,2021
2021-07-11,44.9772995,-93.2654692,United States,MN,47,Minneapolis,US-MN-613,Trout Fishing,2021
2021-07-18,44.9772995,-93.2654692,United States,MN,71,Minneapolis,US-MN-613,Trout Fishing,2021
2021-07-25,44.9772995,-93.2654692,United States,MN,47,Minneapolis,US-MN-613,Trout Fishing,2021
2021-08-01,44.9772995,-93.2654692,United States,MN,61,Minneapolis,US-MN-613,Trout Fishing,2021
2021-08-08,44.9772995,-93.2654692,United States,MN,43,Minneapolis,US-MN-613,Trout Fishing,2021
2021-08-15,44.9772995,-93.2654692,United States,MN,52,Minneapolis,US-MN-613,Trout Fishing,2021
2021-08-22,44.9772995,-93.2654692,United States,MN,42,Minneapolis,US-MN-613,Trout Fishing,2021
2021-08-29,44.9772995,-93.2654692,United States,MN,48,Minneapolis,US-MN-613,Trout Fishing,2021
2021-09-05,44.9772995,-93.2654692,United States,MN,49,Minneapolis,US-MN-613,Trout Fishing,2021
2021-09-12,44.9772995,-93.2654692,United States,MN,37,Minneapolis,US-MN-613,Trout Fishing,2021
2021-09-19,44.9772995,-93.2654692,United States,MN,0,Minneapolis,US-MN-613,Trout Fishing,2021
2021-09-26,44.9772995,-93.2654692,United States,MN,41,Minneapolis,US-MN-613,Trout Fishing,2021
2021-10-03,44.9772995,-93.2654692,United States,MN,44,Minneapolis,US-MN-613,Trout Fishing,2021
2021-10-10,44.9772995,-93.2654692,United States,MN,0,Minneapolis,US-MN-613,Trout Fishing,2021
2021-10-17,44.9772995,-93.2654692,United States,MN,35,Minneapolis,US-MN-613,Trout Fishing,2021
2021-10-24,44.9772995,-93.2654692,United States,MN,0,Minneapolis,US-MN-613,Trout Fishing,2021
2021-10-31,44.9772995,-93.2654692,United States,MN,32,Minneapolis,US-MN-613,Trout Fishing,2021
2021-11-07,44.9772995,-93.2654692,United States,MN,0,Minneapolis,US-MN-613,Trout Fishing,2021
2021-11-14,44.9772995,-93.2654692,United States,MN,36,Minneapolis,US-MN-613,Trout Fishing,2021
2021-11-21,44.9772995,-93.2654692,United States,MN,30,Minneapolis,US-MN-613,Trout Fishing,2021
2021-11-28,44.9772995,-93.2654692,United States,MN,33,Minneapolis,US-MN-613,Trout Fishing,2021
2021-12-05,44.9772995,-93.2654692,United States,MN,31,Minneapolis,US-MN-613,Trout Fishing,2021
2021-12-12,44.9772995,-93.2654692,United States,MN,42,Minneapolis,US-MN-613,Trout Fishing,2021
2021-12-19,44.9772995,-93.2654692,United States,MN,0,Minneapolis,US-MN-613,Trout Fishing,2021
2021-12-26,44.9772995,-93.2654692,United States,MN,35,Minneapolis,US-MN-613,Trout Fishing,2021
2020-12-27,44.9772995,-93.2654692,United States,MN,42,Minneapolis,US-MN-613,Fly Fishing,2021
2021-01-03,44.9772995,-93.2654692,United States,MN,27,Minneapolis,US-MN-613,Fly Fishing,2021
2021-01-10,44.9772995,-93.2654692,United States,MN,51,Minneapolis,US-MN-613,Fly Fishing,2021
2021-01-17,44.9772995,-93.2654692,United States,MN,45,Minneapolis,US-MN-613,Fly Fishing,2021
2021-01-24,44.9772995,-93.2654692,United States,MN,53,Minneapolis,US-MN-613,Fly Fishing,2021
2021-01-31,44.9772995,-93.2654692,United States,MN,64,Minneapolis,US-MN-613,Fly Fishing,2021
2021-02-07,44.9772995,-93.2654692,United States,MN,31,Minneapolis,US-MN-613,Fly Fishing,2021
2021-02-14,44.9772995,-93.2654692,United States,MN,60,Minneapolis,US-MN-613,Fly Fishing,2021
2021-02-21,44.9772995,-93.2654692,United States,MN,61,Minneapolis,US-MN-613,Fly Fishing,2021
2021-02-28,44.9772995,-93.2654692,United States,MN,67,Minneapolis,US-MN-613,Fly Fishing,2021
2021-03-07,44.9772995,-93.2654692,United States,MN,65,Minneapolis,US-MN-613,Fly Fishing,2021
2021-03-14,44.9772995,-93.2654692,United States,MN,80,Minneapolis,US-MN-613,Fly Fishing,2021
2021-03-21,44.9772995,-93.2654692,United States,MN,80,Minneapolis,US-MN-613,Fly Fishing,2021
2021-03-28,44.9772995,-93.2654692,United States,MN,62,Minneapolis,US-MN-613,Fly Fishing,2021
2021-04-04,44.9772995,-93.2654692,United States,MN,84,Minneapolis,US-MN-613,Fly Fishing,2021
2021-04-11,44.9772995,-93.2654692,United States,MN,65,Minneapolis,US-MN-613,Fly Fishing,2021
2021-04-18,44.9772995,-93.2654692,United States,MN,79,Minneapolis,US-MN-613,Fly Fishing,2021
2021-04-25,44.9772995,-93.2654692,United States,MN,76,Minneapolis,US-MN-613,Fly Fishing,2021
2021-05-02,44.9772995,-93.2654692,United States,MN,57,Minneapolis,US-MN-613,Fly Fishing,2021
2021-05-09,44.9772995,-93.2654692,United States,MN,84,Minneapolis,US-MN-613,Fly Fishing,2021
2021-05-16,44.9772995,-93.2654692,United States,MN,89,Minneapolis,US-MN-613,Fly Fishing,2021
2021-05-23,44.9772995,-93.2654692,United States,MN,55,Minneapolis,US-MN-613,Fly Fishing,2021
2021-05-30,44.9772995,-93.2654692,United States,MN,73,Minneapolis,US-MN-613,Fly Fishing,2021
2021-06-06,44.9772995,-93.2654692,United States,MN,66,Minneapolis,US-MN-613,Fly Fishing,2021
2021-06-13,44.9772995,-93.2654692,United States,MN,83,Minneapolis,US-MN-613,Fly Fishing,2021
2021-06-20,44.9772995,-93.2654692,United States,MN,100,Minneapolis,US-MN-613,Fly Fishing,2021
2021-06-27,44.9772995,-93.2654692,United States,MN,95,Minneapolis,US-MN-613,Fly Fishing,2021
2021-07-04,44.9772995,-93.2654692,United States,MN,59,Minneapolis,US-MN-613,Fly Fishing,2021
2021-07-11,44.9772995,-93.2654692,United States,MN,62,Minneapolis,US-MN-613,Fly Fishing,2021
2021-07-18,44.9772995,-93.2654692,United States,MN,53,Minneapolis,US-MN-613,Fly Fishing,2021
2021-07-25,44.9772995,-93.2654692,United States,MN,74,Minneapolis,US-MN-613,Fly Fishing,2021
2021-08-01,44.9772995,-93.2654692,United States,MN,74,Minneapolis,US-MN-613,Fly Fishing,2021
2021-08-08,44.9772995,-93.2654692,United States,MN,67,Minneapolis,US-MN-613,Fly Fishing,2021
2021-08-15,44.9772995,-93.2654692,United States,MN,52,Minneapolis,US-MN-613,Fly Fishing,2021
2021-08-22,44.9772995,-93.2654692,United States,MN,55,Minneapolis,US-MN-613,Fly Fishing,2021
2021-08-29,44.9772995,-93.2654692,United States,MN,63,Minneapolis,US-MN-613,Fly Fishing,2021
2021-09-05,44.9772995,-93.2654692,United States,MN,73,Minneapolis,US-MN-613,Fly Fishing,2021
2021-09-12,44.9772995,-93.2654692,United States,MN,53,Minneapolis,US-MN-613,Fly Fishing,2021
2021-09-19,44.9772995,-93.2654692,United States,MN,50,Minneapolis,US-MN-613,Fly Fishing,2021
2021-09-26,44.9772995,-93.2654692,United States,MN,58,Minneapolis,US-MN-613,Fly Fishing,2021
2021-10-03,44.9772995,-93.2654692,United States,MN,55,Minneapolis,US-MN-613,Fly Fishing,2021
2021-10-10,44.9772995,-93.2654692,United States,MN,26,Minneapolis,US-MN-613,Fly Fishing,2021
2021-10-17,44.9772995,-93.2654692,United States,MN,55,Minneapolis,US-MN-613,Fly Fishing,2021
2021-10-24,44.9772995,-93.2654692,United States,MN,0,Minneapolis,US-MN-613,Fly Fishing,2021
2021-10-31,44.9772995,-93.2654692,United States,MN,44,Minneapolis,US-MN-613,Fly Fishing,2021
2021-11-07,44.9772995,-93.2654692,United States,MN,45,Minneapolis,US-MN-613,Fly Fishing,2021
2021-11-14,44.9772995,-93.2654692,United States,MN,36,Minneapolis,US-MN-613,Fly Fishing,2021
2021-11-21,44.9772995,-93.2654692,United States,MN,37,Minneapolis,US-MN-613,Fly Fishing,2021
2021-11-28,44.9772995,-93.2654692,United States,MN,27,Minneapolis,US-MN-613,Fly Fishing,2021
2021-12-05,44.9772995,-93.2654692,United States,MN,59,Minneapolis,US-MN-613,Fly Fishing,2021
2021-12-12,44.9772995,-93.2654692,United States,MN,44,Minneapolis,US-MN-613,Fly Fishing,2021
2021-12-19,44.9772995,-93.2654692,United States,MN,43,Minneapolis,US-MN-613,Fly Fishing,2021
2021-12-26,44.9772995,-93.2654692,United States,MN,46,Minneapolis,US-MN-613,Fly Fishing,2021
2020-12-27,44.9772995,-93.2654692,United States,MN,100,Minneapolis,US-MN-613,Ice Fishing,2021
2021-01-03,44.9772995,-93.2654692,United States,MN,98,Minneapolis,US-MN-613,Ice Fishing,2021
2021-01-10,44.9772995,-93.2654692,United States,MN,86,Minneapolis,US-MN-613,Ice Fishing,2021
2021-01-17,44.9772995,-93.2654692,United States,MN,79,Minneapolis,US-MN-613,Ice Fishing,2021
2021-01-24,44.9772995,-93.2654692,United States,MN,78,Minneapolis,US-MN-613,Ice Fishing,2021
2021-01-31,44.9772995,-93.2654692,United States,MN,71,Minneapolis,US-MN-613,Ice Fishing,2021
2021-02-07,44.9772995,-93.2654692,United States,MN,42,Minneapolis,US-MN-613,Ice Fishing,2021
2021-02-14,44.9772995,-93.2654692,United States,MN,44,Minneapolis,US-MN-613,Ice Fishing,2021
2021-02-21,44.9772995,-93.2654692,United States,MN,38,Minneapolis,US-MN-613,Ice Fishing,2021
2021-02-28,44.9772995,-93.2654692,United States,MN,23,Minneapolis,US-MN-613,Ice Fishing,2021
2021-03-07,44.9772995,-93.2654692,United States,MN,11,Minneapolis,US-MN-613,Ice Fishing,2021
2021-03-14,44.9772995,-93.2654692,United States,MN,8,Minneapolis,US-MN-613,Ice Fishing,2021
2021-03-21,44.9772995,-93.2654692,United States,MN,5,Minneapolis,US-MN-613,Ice Fishing,2021
2021-03-28,44.9772995,-93.2654692,United States,MN,3,Minneapolis,US-MN-613,Ice Fishing,2021
2021-04-04,44.9772995,-93.2654692,United States,MN,2,Minneapolis,US-MN-613,Ice Fishing,2021
2021-04-11,44.9772995,-93.2654692,United States,MN,3,Minneapolis,US-MN-613,Ice Fishing,2021
2021-04-18,44.9772995,-93.2654692,United States,MN,2,Minneapolis,US-MN-613,Ice Fishing,2021
2021-04-25,44.9772995,-93.2654692,United States,MN,2,Minneapolis,US-MN-613,Ice Fishing,2021
2021-05-02,44.9772995,-93.2654692,United States,MN,3,Minneapolis,US-MN-613,Ice Fishing,2021
2021-05-09,44.9772995,-93.2654692,United States,MN,3,Minneapolis,US-MN-613,Ice Fishing,2021
2021-05-16,44.9772995,-93.2654692,United States,MN,2,Minneapolis,US-MN-613,Ice Fishing,2021
2021-05-23,44.9772995,-93.2654692,United States,MN,2,Minneapolis,US-MN-613,Ice Fishing,2021
2021-05-30,44.9772995,-93.2654692,United States,MN,2,Minneapolis,US-MN-613,Ice Fishing,2021
2021-06-06,44.9772995,-93.2654692,United States,MN,3,Minneapolis,US-MN-613,Ice Fishing,2021
2021-06-13,44.9772995,-93.2654692,United States,MN,2,Minneapolis,US-MN-613,Ice Fishing,2021
2021-06-20,44.9772995,-93.2654692,United States,MN,3,Minneapolis,US-MN-613,Ice Fishing,2021
2021-06-27,44.9772995,-93.2654692,United States,MN,2,Minneapolis,US-MN-613,Ice Fishing,2021
2021-07-04,44.9772995,-93.2654692,United States,MN,3,Minneapolis,US-MN-613,Ice Fishing,2021
2021-07-11,44.9772995,-93.2654692,United States,MN,2,Minneapolis,US-MN-613,Ice Fishing,2021
2021-07-18,44.9772995,-93.2654692,United States,MN,3,Minneapolis,US-MN-613,Ice Fishing,2021
2021-07-25,44.9772995,-93.2654692,United States,MN,5,Minneapolis,US-MN-613,Ice Fishing,2021
2021-08-01,44.9772995,-93.2654692,United States,MN,4,Minneapolis,US-MN-613,Ice Fishing,2021
2021-08-08,44.9772995,-93.2654692,United States,MN,4,Minneapolis,US-MN-613,Ice Fishing,2021
2021-08-15,44.9772995,-93.2654692,United States,MN,4,Minneapolis,US-MN-613,Ice Fishing,2021
2021-08-22,44.9772995,-93.2654692,United States,MN,4,Minneapolis,US-MN-613,Ice Fishing,2021
2021-08-29,44.9772995,-93.2654692,United States,MN,6,Minneapolis,US-MN-613,Ice Fishing,2021
2021-09-05,44.9772995,-93.2654692,United States,MN,6,Minneapolis,US-MN-613,Ice Fishing,2021
2021-09-12,44.9772995,-93.2654692,United States,MN,6,Minneapolis,US-MN-613,Ice Fishing,2021
2021-09-19,44.9772995,-93.2654692,United States,MN,6,Minneapolis,US-MN-613,Ice Fishing,2021
2021-09-26,44.9772995,-93.2654692,United States,MN,8,Minneapolis,US-MN-613,Ice Fishing,2021
2021-10-03,44.9772995,-93.2654692,United States,MN,9,Minneapolis,US-MN-613,Ice Fishing,2021
2021-10-10,44.9772995,-93.2654692,United States,MN,9,Minneapolis,US-MN-613,Ice Fishing,2021
2021-10-17,44.9772995,-93.2654692,United States,MN,13,Minneapolis,US-MN-613,Ice Fishing,2021
2021-10-24,44.9772995,-93.2654692,United States,MN,17,Minneapolis,US-MN-613,Ice Fishing,2021
2021-10-31,44.9772995,-93.2654692,United States,MN,15,Minneapolis,US-MN-613,Ice Fishing,2021
2021-11-07,44.9772995,-93.2654692,United States,MN,24,Minneapolis,US-MN-613,Ice Fishing,2021
2021-11-14,44.9772995,-93.2654692,United States,MN,32,Minneapolis,US-MN-613,Ice Fishing,2021
2021-11-21,44.9772995,-93.2654692,United States,MN,45,Minneapolis,US-MN-613,Ice Fishing,2021
2021-11-28,44.9772995,-93.2654692,United States,MN,66,Minneapolis,US-MN-613,Ice Fishing,2021
2021-12-05,44.9772995,-93.2654692,United States,MN,60,Minneapolis,US-MN-613,Ice Fishing,2021
2021-12-12,44.9772995,-93.2654692,United States,MN,57,Minneapolis,US-MN-613,Ice Fishing,2021
2021-12-19,44.9772995,-93.2654692,United States,MN,64,Minneapolis,US-MN-613,Ice Fishing,2021
2021-12-26,44.9772995,-93.2654692,United States,MN,76,Minneapolis,US-MN-613,Ice Fishing,2021
2020-12-27,36.1563122,-95.9927516,United States,OK,41,Tulsa,US-OK-671,Fishing,2021
